run_id,timestamp,representation_id,method,parameters,seed,k,sample_rule,n_train,n_val,silhouette_train,davies_bouldin_train,calinski_harabasz_train,silhouette_val,davies_bouldin_val,calinski_harabasz_val,runtime_s,notes
f6f2227e,2026-04-30T11:08:44+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17345,5,train_20pct_seed=17341,23842,95368,0.0843,2.4307,1581.71,0.0817,2.4356,6211.79,0.481,
982b4c29,2026-04-30T11:08:46+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17346,5,train_20pct_seed=17341,23842,95368,0.0899,2.0058,1674.21,0.0878,2.0236,6251.28,0.437,
83422879,2026-04-30T11:08:48+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17347,5,train_20pct_seed=17341,23842,95368,0.1019,2.0402,1620.1,0.0997,2.0523,6405.07,0.472,
c92e697b,2026-04-30T11:08:49+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17348,5,train_20pct_seed=17341,23842,95368,0.074,2.097,1668.79,0.0746,2.108,6260.91,0.497,
5e3ad27a,2026-04-30T11:08:51+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17349,5,train_20pct_seed=17341,23842,95368,0.0891,2.0065,1674.28,0.0895,2.0247,6250.48,0.415,
f3c646f8,2026-04-30T11:08:53+00:00,rep_v1_baseline,kmeans,"{""init"": ""k-means++"", ""n_init"": 10}",17350,5,train_20pct_seed=17341,23842,95368,0.0753,2.0979,1668.82,0.0706,2.1082,6262.11,0.417,
b930efb2,2026-04-30T11:08:54+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17341,2,train_20pct_seed=17341,23842,95368,0.0931,3.2312,2221.67,0.0926,3.2253,8925.1,0.658,AP extraction shared across seeds; runtime includes AP only on first seed
567ac0f4,2026-04-30T11:08:55+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17342,2,train_20pct_seed=17341,23842,95368,0.0942,3.2312,2221.67,0.0949,3.2253,8925.1,0.022,AP extraction shared across seeds; runtime includes AP only on first seed
36d7ee76,2026-04-30T11:08:57+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17343,2,train_20pct_seed=17341,23842,95368,0.0936,3.2312,2221.67,0.0912,3.2253,8925.1,0.021,AP extraction shared across seeds; runtime includes AP only on first seed
8108595d,2026-04-30T11:08:58+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17344,2,train_20pct_seed=17341,23842,95368,0.0934,3.2312,2221.67,0.0915,3.2253,8925.1,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
944a4cba,2026-04-30T11:08:59+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17345,2,train_20pct_seed=17341,23842,95368,0.0929,3.2312,2221.67,0.0916,3.2253,8925.1,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
76d46339,2026-04-30T11:09:00+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17346,2,train_20pct_seed=17341,23842,95368,0.0931,3.2312,2221.67,0.0935,3.2253,8925.1,0.018,AP extraction shared across seeds; runtime includes AP only on first seed
3af43dfb,2026-04-30T11:09:01+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17347,2,train_20pct_seed=17341,23842,95368,0.093,3.2312,2221.67,0.0936,3.2253,8925.1,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
8710e34b,2026-04-30T11:09:03+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17348,2,train_20pct_seed=17341,23842,95368,0.0923,3.2312,2221.67,0.092,3.2253,8925.1,0.017,AP extraction shared across seeds; runtime includes AP only on first seed
3a64323f,2026-04-30T11:09:04+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17349,2,train_20pct_seed=17341,23842,95368,0.0938,3.2312,2221.67,0.0916,3.2253,8925.1,0.023,AP extraction shared across seeds; runtime includes AP only on first seed
094ae01f,2026-04-30T11:09:05+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17350,2,train_20pct_seed=17341,23842,95368,0.0915,3.2312,2221.67,0.0937,3.2253,8925.1,0.031,AP extraction shared across seeds; runtime includes AP only on first seed
b5700181,2026-04-30T11:09:07+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17341,3,train_20pct_seed=17341,23842,95368,0.124,2.5245,2465.65,0.1269,2.5242,9810.26,0.671,AP extraction shared across seeds; runtime includes AP only on first seed
2b5eb21b,2026-04-30T11:09:08+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17342,3,train_20pct_seed=17341,23842,95368,0.1242,2.5245,2465.65,0.1264,2.5242,9810.26,0.033,AP extraction shared across seeds; runtime includes AP only on first seed
857b8f2a,2026-04-30T11:09:09+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17343,3,train_20pct_seed=17341,23842,95368,0.1277,2.5245,2465.65,0.1287,2.5242,9810.26,0.033,AP extraction shared across seeds; runtime includes AP only on first seed
37c1a6d1,2026-04-30T11:09:10+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17344,3,train_20pct_seed=17341,23842,95368,0.1294,2.5245,2465.65,0.1257,2.5242,9810.26,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
ddce270c,2026-04-30T11:09:12+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17345,3,train_20pct_seed=17341,23842,95368,0.1291,2.5245,2465.65,0.1259,2.5242,9810.26,0.019,AP extraction shared across seeds; runtime includes AP only on first seed
29ec662c,2026-04-30T11:09:13+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17346,3,train_20pct_seed=17341,23842,95368,0.1282,2.5245,2465.65,0.1257,2.5242,9810.26,0.019,AP extraction shared across seeds; runtime includes AP only on first seed
d806b5e5,2026-04-30T11:09:14+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17347,3,train_20pct_seed=17341,23842,95368,0.1264,2.5245,2465.65,0.126,2.5242,9810.26,0.018,AP extraction shared across seeds; runtime includes AP only on first seed
5898e6be,2026-04-30T11:09:15+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17348,3,train_20pct_seed=17341,23842,95368,0.1257,2.5245,2465.65,0.1268,2.5242,9810.26,0.031,AP extraction shared across seeds; runtime includes AP only on first seed
8239eb85,2026-04-30T11:09:17+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17349,3,train_20pct_seed=17341,23842,95368,0.1275,2.5245,2465.65,0.1259,2.5242,9810.26,0.026,AP extraction shared across seeds; runtime includes AP only on first seed
0efe2798,2026-04-30T11:09:18+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17350,3,train_20pct_seed=17341,23842,95368,0.1274,2.5245,2465.65,0.1274,2.5242,9810.26,0.023,AP extraction shared across seeds; runtime includes AP only on first seed
b6b748b2,2026-04-30T11:09:19+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17341,4,train_20pct_seed=17341,23842,95368,0.1198,2.3708,2368.54,0.1226,2.3701,9483.2,0.674,AP extraction shared across seeds; runtime includes AP only on first seed
8243b162,2026-04-30T11:09:20+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17342,4,train_20pct_seed=17341,23842,95368,0.1192,2.3708,2368.54,0.122,2.3701,9483.2,0.024,AP extraction shared across seeds; runtime includes AP only on first seed
242fc931,2026-04-30T11:09:22+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17343,4,train_20pct_seed=17341,23842,95368,0.1221,2.3708,2368.54,0.1241,2.3701,9483.2,0.026,AP extraction shared across seeds; runtime includes AP only on first seed
94936fbb,2026-04-30T11:09:23+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17344,4,train_20pct_seed=17341,23842,95368,0.1248,2.3708,2368.54,0.1212,2.3701,9483.2,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
969fadc6,2026-04-30T11:09:24+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17345,4,train_20pct_seed=17341,23842,95368,0.1223,2.3708,2368.54,0.1232,2.3701,9483.2,0.021,AP extraction shared across seeds; runtime includes AP only on first seed
8851a8ef,2026-04-30T11:09:26+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17346,4,train_20pct_seed=17341,23842,95368,0.1245,2.3708,2368.54,0.1206,2.3701,9483.2,0.026,AP extraction shared across seeds; runtime includes AP only on first seed
9f628673,2026-04-30T11:09:27+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17347,4,train_20pct_seed=17341,23842,95368,0.1221,2.3708,2368.54,0.1213,2.3701,9483.2,0.024,AP extraction shared across seeds; runtime includes AP only on first seed
effcd2d8,2026-04-30T11:09:28+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17348,4,train_20pct_seed=17341,23842,95368,0.1206,2.3708,2368.54,0.1207,2.3701,9483.2,0.024,AP extraction shared across seeds; runtime includes AP only on first seed
7cc1891f,2026-04-30T11:09:29+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17349,4,train_20pct_seed=17341,23842,95368,0.1219,2.3708,2368.54,0.1215,2.3701,9483.2,0.025,AP extraction shared across seeds; runtime includes AP only on first seed
083be024,2026-04-30T11:09:30+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17350,4,train_20pct_seed=17341,23842,95368,0.1223,2.3708,2368.54,0.1226,2.3701,9483.2,0.021,AP extraction shared across seeds; runtime includes AP only on first seed
f4c55893,2026-04-30T11:09:31+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17341,5,train_20pct_seed=17341,23842,95368,0.1205,2.3729,2209.63,0.1202,2.3744,8805.96,0.656,AP extraction shared across seeds; runtime includes AP only on first seed
6753421f,2026-04-30T11:09:32+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17342,5,train_20pct_seed=17341,23842,95368,0.1186,2.3729,2209.63,0.1226,2.3744,8805.96,0.022,AP extraction shared across seeds; runtime includes AP only on first seed
c79f727d,2026-04-30T11:09:33+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17343,5,train_20pct_seed=17341,23842,95368,0.1225,2.3729,2209.63,0.1195,2.3744,8805.96,0.021,AP extraction shared across seeds; runtime includes AP only on first seed
a602a887,2026-04-30T11:09:34+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17344,5,train_20pct_seed=17341,23842,95368,0.1248,2.3729,2209.63,0.1188,2.3744,8805.96,0.022,AP extraction shared across seeds; runtime includes AP only on first seed
abd28da2,2026-04-30T11:09:35+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17345,5,train_20pct_seed=17341,23842,95368,0.1224,2.3729,2209.63,0.1226,2.3744,8805.96,0.019,AP extraction shared across seeds; runtime includes AP only on first seed
aa8e8473,2026-04-30T11:09:36+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17346,5,train_20pct_seed=17341,23842,95368,0.1201,2.3729,2209.63,0.1187,2.3744,8805.96,0.019,AP extraction shared across seeds; runtime includes AP only on first seed
a71e234d,2026-04-30T11:09:37+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17347,5,train_20pct_seed=17341,23842,95368,0.1218,2.3729,2209.63,0.1194,2.3744,8805.96,0.018,AP extraction shared across seeds; runtime includes AP only on first seed
a9423806,2026-04-30T11:09:39+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17348,5,train_20pct_seed=17341,23842,95368,0.1197,2.3729,2209.63,0.1182,2.3744,8805.96,0.021,AP extraction shared across seeds; runtime includes AP only on first seed
5fcc61cc,2026-04-30T11:09:40+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17349,5,train_20pct_seed=17341,23842,95368,0.1202,2.3729,2209.63,0.117,2.3744,8805.96,0.019,AP extraction shared across seeds; runtime includes AP only on first seed
6c295df9,2026-04-30T11:09:41+00:00,rep_v1_baseline,ikmeans,"{""min_cluster_size"": 119, ""n_init"": 1, ""init_source"": ""AP_top_k_by_scatter_pct"", ""n_ap_retained"": 8}",17350,5,train_20pct_seed=17341,23842,95368,0.1204,2.3729,2209.63,0.1224,2.3744,8805.96,0.02,AP extraction shared across seeds; runtime includes AP only on first seed
